date,temp,rh,pop,wDir,wSpeed
2015012603, -10, 77, 0.00, 354, 0
2015012604, -7, 73, 0.00, 34, 2
2015012605, -8, 75, 0.00, 309, 3
2015012606, -3, 51, 0.00, 340, 4
2015012607, -4, 53, 0.00, 20, 1
2015012608, -4, 57, 0.00, 128, 1
2015012609, -2, 58, 0.00, 68, 3
2015012610, -3, 58, 0.00, 119, 5
2015012611, -4, 49, 0.00, 116, 3
2015012612, -2, 50, 0.00, 116, 4
2015012613, -4, 40, 0.00, 116, 2
2015012614, -3, 34, 0.00, 142, 1
2015012615, -4, 32, 0.00, 125, 3
2015012616, -4, 31, 0.00, 130, 1
2015012617, -4, 33, 0.00, 111, 5
2015012618, -6, 33, 0.00, 99, 5
2015012619, -7, 33, 0.00, 88, 3
2015012620, -8, 33, 0.00, 113, 0
2015012621, -11, 34, 0.00, 11, 0
2015012622, -11, 42, 0.00, 286, 2
2015012623     ,999999,999999,999999,999999,999999
2015012700, -16, 52, 0.00, 292, 1
2015012701, -16, 59, 0.00, 300, 2
2015012702, -16, 63, 0.00, 210, 0
2015012703, -19, 63, 0.00, 232, 0
2015012704, -19, 64, 0.00, 278, 0
2015012705, -18, 68, 0.00, 334, 0
