date,temp,rh,pop,wDir,wSpeed
2015012316, 7, 21, 0.00, 306, 0
2015012317, 8, 24, 0.00, 343, 2
2015012318, 5, 33, 0.00, 257, 0
2015012319, 1, 29, 0.00, 341, 0
2015012320, 1, 29, 0.00, 343, 1
2015012321, 1, 34, 0.00, 19, 4
2015012322, 1, 33, 0.00, 2, 3
2015012323     ,999999,999999,999999,999999,999999
2015012400, 2, 29, 0.00, 19, 7
2015012401, 0, 27, 0.00, 17, 4
2015012402, -1, 29, 0.00, 17, 3
2015012403, -2, 34, 0.00, 38, 1
2015012404, -2, 34, 0.00, 22, 3
2015012405, 0, 35, 0.00, 32, 3
2015012406, -1, 31, 0.00, 29, 2
2015012407, 0, 27, 0.00, 50, 5
2015012408, 3, 28, 0.00, 23, 4
2015012409, 3, 28, 0.00, 45, 6
2015012410, 1, 27, 0.00, 55, 6
2015012411, 3, 32, 0.00, 72, 7
2015012412, 2, 51, 0.00, 98, 4
2015012413, 1, 70, 0.00, 59, 6
2015012414, -2, 84, 0.40, 32, 2
2015012415, 0, 87, 0.20, 32, 5
2015012416, 0, 88, 0.30, 42, 5
2015012417, -2, 83, 0.10, 41, 3
2015012418, 0, 78, 0.00, 55, 4
2015012419, -1, 78, 0.00, 34, 2
2015012420, 0, 76, 0.00, 47, 3
2015012421, 0, 76, 0.00, 60, 3
2015012422, -1, 77, 0.00, 63, 2
2015012423     ,999999,999999,999999,999999,999999
2015012500, -2, 81, 0.00, 59, 2
2015012501, -4, 80, 0.00, 206, 0
2015012502, -2, 84, 0.00, 47, 2
2015012503, -4, 82, 0.00, 121, 0
2015012504, -2, 85, 0.00, 133, 0
2015012505, -4, 84, 0.00, 183, 0
2015012506, -4, 84, 0.00, 230, 0
2015012507, -4, 84, 0.00, 0, 0
2015012508, -2, 87, 0.00, 100, 2
2015012509, -1, 87, 0.00, 239, 0
2015012510, -2, 77, 0.00, 225, 0
2015012511, -2, 73, 0.00, 204, 0
2015012512, 1, 77, 0.00, 196, 2
2015012513, 1, 76, 0.00, 87, 2
2015012514, -1, 71, 0.00, 293, 0
2015012515, 1, 74, 0.00, 240, 2
2015012516, 2, 73, 0.00, 190, 2
2015012517, -1, 74, 0.00, 209, 0
2015012518, -1, 79, 0.00, 210, 0
2015012519, -2, 85, 0.00, 146, 0
2015012520, 0, 89, 0.00, 158, 0
2015012521, -2, 91, 0.00, 0, 0
2015012522, -3, 94, 0.00, 0, 0
2015012523     ,999999,999999,999999,999999,999999
2015012600, -3, 96, 0.00, 112, 0
2015012601, -3, 96, 0.00, 58, 3
2015012602, -5, 91, 0.00, 29, 0
2015012603, -3, 92, 0.00, 25, 0
2015012604, -4, 89, 0.00, 104, 0
2015012605, -2, 91, 0.00, 170, 0
2015012606, -2, 92, 0.00, 192, 0
2015012607, -4, 89, 0.00, 342, 0
2015012608, -1, 92, 0.00, 137, 2
2015012609, -3, 90, 0.00, 92, 0
2015012610, -1, 91, 0.00, 68, 2
2015012611, -2, 81, 0.00, 51, 1
2015012612, 1, 73, 0.00, 77, 4
2015012613, 4, 58, 0.00, 34, 5
2015012614, 5, 41, 0.00, 339, 10
2015012615, 4, 38, 0.00, 352, 9
2015012616, 3, 37, 0.00, 342, 9
2015012617, 3, 35, 0.00, 355, 8
2015012618, 0, 32, 0.00, 3, 7
2015012619, -1, 33, 0.00, 357, 5
2015012620, -1, 33, 0.00, 355, 4
2015012621, 1, 36, 0.00, 8, 8
2015012622, 0, 37, 0.00, 6, 7
2015012623     ,999999,999999,999999,999999,999999
2015012700, -4, 36, 0.00, 358, 6
2015012701, -4, 36, 0.00, 6, 5
2015012702, -3, 36, 0.00, 17, 7
2015012703, -3, 35, 0.00, 4, 6
2015012704, -5, 32, 0.00, 2, 4
2015012705, -3, 32, 0.00, 346, 6
